Week_Start,Category,Units_Sold,Unit_Price_EUR,Revenue_EUR,Stock_Start,Stock_End,Supplier_Delay_Days,Demand_Spike,Out_of_Stock,Notes
2019-07-01,Cough Lozenges,23,3.26,74.98,38,16,1.0,No,No,
2019-07-01,Antibiotic Prescriptions,10,8.42,84.2,12,3,1.1,No,No,
2019-07-01,Vitamins & Supplements,17,11.14,189.38,19,4,0.5,No,No,
2019-07-01,Simple Masks,12,0.68,8.16,16,5,1.2,No,No,
2019-07-01,KN95/FFP2 Masks,6,1.4,8.4,7,1,0.6,No,No,
2019-07-01,Antiseptic / Alcohol,10,4.37,43.7,12,3,1.1,No,No,
2019-07-01,Hand Gloves,6,5.51,33.06,10,5,0.4,No,No,
2019-07-01,COVID Self Tests,0,4.76,0.0,3,3,1.0,No,No,
2019-07-01,Pharmacy COVID Test Service,1,15.61,15.61,3,2,1.8,Yes,No,
2019-07-08,Adult Productive Cough Syrup,11,6.59,72.49,12,3,0.5,No,No,
2019-07-08,Adult Dry Cough Syrup,13,7.45,96.85,16,4,1.4,No,No,
2019-07-08,Children's Productive Cough Syrup,9,6.11,54.99,14,7,0.3,No,No,
2019-07-08,Children's Dry Cough Syrup,9,6.31,56.79,15,7,1.2,No,No,
2019-07-08,Cough Lozenges,17,3.16,53.72,27,13,1.2,No,No,
2019-07-08,Antibiotic Prescriptions,12,8.2,98.4,20,9,1.8,No,No,
2019-07-08,Vitamins & Supplements,13,11.69,151.97,15,4,1.2,No,No,
2019-07-08,Simple Masks,10,0.67,6.7,12,4,0.3,No,No,
2019-07-08,KN95/FFP2 Masks,7,1.31,9.17,10,4,1.4,No,No,
2019-07-08,Antiseptic / Alcohol,9,4.15,37.35,13,5,0.8,No,No,
2019-07-08,Hand Gloves,7,5.66,39.62,11,5,0.6,No,No,
2019-07-08,COVID Self Tests,1,4.76,4.76,3,2,1.2,Yes,No,COVID-related demand spike
2019-07-08,Pharmacy COVID Test Service,0,15.09,0.0,3,3,0.2,No,No,
2019-07-15,Adult Productive Cough Syrup,15,6.92,103.8,17,4,0.7,No,No,
2019-07-15,Adult Dry Cough Syrup,11,7.01,77.11,12,1,0.6,No,No,
2019-07-15,Children's Productive Cough Syrup,9,6.11,54.99,12,5,0.4,No,No,
2019-07-15,Children's Dry Cough Syrup,8,6.11,48.88,10,3,0.5,No,No,
2019-07-15,Cough Lozenges,20,3.22,64.4,23,6,0,No,No,
2019-07-15,Antibiotic Prescriptions,9,8.67,78.03,10,2,1.5,No,Yes,
2019-07-15,Vitamins & Supplements,22,12.02,264.44,25,4,0,No,No,
2019-07-15,Simple Masks,10,0.65,6.5,15,7,0.9,No,No,
2019-07-15,KN95/FFP2 Masks,7,1.41,9.87,8,1,0.2,No,Yes,
2019-07-15,Antiseptic / Alcohol,9,4.31,38.79,12,5,1.1,No,No,
2019-07-15,Hand Gloves,5,5.45,27.25,8,4,0.1,No,No,
2019-07-15,COVID Self Tests,0,4.76,0.0,3,3,0,No,No,
2019-07-15,Pharmacy COVID Test Service,0,15.02,0.0,3,3,0.9,No,No,
2019-07-22,Adult Productive Cough Syrup,13,6.76,87.88,20,8,1.5,No,No,
2019-07-22,Adult Dry Cough Syrup,10,7.32,73.2,16,7,1.6,No,No,
2019-07-22,Children's Productive Cough Syrup,7,5.81,40.67,10,4,1.6,No,No,
2019-07-22,Children's Dry Cough Syrup,7,6.27,43.89,11,4,1.1,No,No,
2019-07-22,Cough Lozenges,23,3.23,74.29,29,9,1.5,No,No,
2019-07-22,Antibiotic Prescriptions,11,8.59,94.49,16,5,0.8,No,No,
2019-07-22,Vitamins & Supplements,15,11.14,167.1,18,5,0.7,No,No,
2019-07-22,Simple Masks,11,0.64,7.04,14,4,0.8,No,No,
2019-07-22,KN95/FFP2 Masks,6,1.38,8.28,8,3,1.4,No,No,
2019-07-22,Antiseptic / Alcohol,4,4.17,16.68,7,4,0.7,No,No,
2019-07-22,Hand Gloves,4,5.62,22.48,6,3,0.8,No,No,
2019-07-22,COVID Self Tests,1,4.95,4.95,3,2,1.9,Yes,No,COVID-related demand spike
2019-07-22,Pharmacy COVID Test Service,0,14.95,0.0,3,3,1.3,No,No,
2019-07-29,Adult Productive Cough Syrup,13,6.82,88.66,14,3,0.7,No,No,
2019-07-29,Adult Dry Cough Syrup,11,7.44,81.84,12,1,1.2,No,No,
2019-07-29,Children's Productive Cough Syrup,10,5.96,59.6,13,4,0.8,No,No,
2019-07-29,Children's Dry Cough Syrup,11,6.21,68.31,12,3,0.3,No,No,
2019-07-29,Cough Lozenges,26,3.11,80.86,28,4,1.2,No,No,
2019-07-29,Antibiotic Prescriptions,10,8.69,86.9,15,7,0.8,No,No,
2019-07-29,Vitamins & Supplements,15,11.43,171.45,24,9,1.2,No,No,
2019-07-29,Simple Masks,9,0.63,5.67,9,2,0.2,No,No,
2019-07-29,KN95/FFP2 Masks,6,1.32,7.92,10,6,1.1,No,No,
2019-07-29,Antiseptic / Alcohol,8,4.11,32.88,11,3,0.2,No,No,
2019-07-29,Hand Gloves,6,5.38,32.28,9,4,0.5,No,No,
2019-07-29,COVID Self Tests,0,4.86,0.0,3,3,0.4,No,No,
2019-07-29,Pharmacy COVID Test Service,0,14.79,0.0,3,4,1.0,No,No,
2019-08-05,Adult Productive Cough Syrup,18,7.12,128.16,27,12,1.1,No,No,
2019-08-05,Adult Dry Cough Syrup,14,7.27,101.78,22,9,0.7,No,No,
2019-08-05,Children's Productive Cough Syrup,9,6.18,55.62,14,5,0.8,No,No,
2019-08-05,Children's Dry Cough Syrup,11,6.03,66.33,18,7,0.6,No,No,
2019-08-05,Cough Lozenges,23,3.22,74.06,27,6,0.5,No,No,
2019-08-05,Antibiotic Prescriptions,11,8.66,95.26,13,3,0,No,No,
2019-08-05,Vitamins & Supplements,14,11.42,159.88,17,3,0.7,No,No,
2019-08-05,Simple Masks,10,0.63,6.3,11,2,0.3,No,Yes,
2019-08-05,KN95/FFP2 Masks,9,1.31,11.79,9,1,1.8,No,No,
2019-08-05,Antiseptic / Alcohol,10,4.04,40.4,11,2,0.8,No,No,
2019-08-05,Hand Gloves,4,5.38,21.52,6,2,0.8,No,No,
2019-08-05,COVID Self Tests,0,4.75,0.0,3,3,1.0,No,No,
2019-08-05,Pharmacy COVID Test Service,1,14.71,14.71,3,2,0.7,Yes,No,
2019-08-12,Adult Productive Cough Syrup,13,6.66,86.58,16,5,0,No,No,
2019-08-12,Adult Dry Cough Syrup,17,7.2,122.4,27,12,0.5,No,No,
2019-08-12,Children's Productive Cough Syrup,8,6.07,48.56,11,5,0.4,No,No,
2019-08-12,Children's Dry Cough Syrup,7,6.04,42.28,9,4,0.8,No,No,
2019-08-12,Cough Lozenges,29,3.19,92.51,46,23,0.9,No,No,
2019-08-12,Antibiotic Prescriptions,15,8.31,124.65,23,8,1.2,No,No,
2019-08-12,Vitamins & Supplements,16,11.18,178.88,22,7,0.6,No,No,
2019-08-12,Simple Masks,9,0.66,5.94,13,6,1.0,No,No,
2019-08-12,KN95/FFP2 Masks,9,1.32,11.88,10,1,1.1,No,No,
2019-08-12,Antiseptic / Alcohol,9,4.22,37.98,12,5,0,No,No,
2019-08-12,Hand Gloves,4,5.77,23.08,5,2,0.6,No,No,
2019-08-12,COVID Self Tests,0,4.81,0.0,3,3,1.6,No,No,
2019-08-12,Pharmacy COVID Test Service,0,15.71,0.0,3,3,0.9,No,No,
2019-08-19,Adult Productive Cough Syrup,17,6.73,114.41,21,7,1.4,No,No,
2019-08-19,Adult Dry Cough Syrup,14,7.35,102.9,17,4,0.3,No,No,
2019-08-19,Children's Productive Cough Syrup,8,6.01,48.08,13,7,1.0,No,No,
2019-08-19,Children's Dry Cough Syrup,10,6.49,64.9,13,5,1.0,No,No,
2019-08-19,Cough Lozenges,20,3.1,62.0,28,9,0.4,No,No,
2019-08-19,Antibiotic Prescriptions,10,8.42,84.2,14,6,1.5,No,No,
2019-08-19,Vitamins & Supplements,14,11.81,165.34,23,12,1.1,No,No,
2019-08-19,Simple Masks,10,0.63,6.3,16,8,0,No,No,
2019-08-19,KN95/FFP2 Masks,6,1.35,8.1,8,3,0.5,No,No,
2019-08-19,Antiseptic / Alcohol,8,4.07,32.56,10,3,1.2,No,No,
2019-08-19,Hand Gloves,6,5.47,32.82,9,4,0.7,No,No,
2019-08-19,COVID Self Tests,0,4.72,0.0,3,3,1.5,No,No,
2019-08-19,Pharmacy COVID Test Service,2,14.83,29.66,3,1,1.2,Yes,No,
2019-08-26,Adult Productive Cough Syrup,20,6.97,139.4,29,9,0.7,No,No,
2019-08-26,Adult Dry Cough Syrup,9,6.86,61.74,12,4,1.2,No,No,
2019-08-26,Children's Productive Cough Syrup,8,6.04,48.32,12,5,1.1,No,No,
2019-08-26,Children's Dry Cough Syrup,10,5.99,59.9,13,5,0.1,No,No,
2019-08-26,Cough Lozenges,11,3.1,34.1,17,6,0.7,No,No,
2019-08-26,Antibiotic Prescriptions,7,8.67,60.69,9,2,0.9,No,No,
2019-08-26,Vitamins & Supplements,16,12.06,192.96,18,4,0.7,No,No,
2019-08-26,Simple Masks,9,0.67,6.03,11,3,0.2,No,No,
2019-08-26,KN95/FFP2 Masks,8,1.41,11.28,8,0,1.2,No,No,
2019-08-26,Antiseptic / Alcohol,7,4.36,30.52,10,5,1.5,No,No,
2019-08-26,Hand Gloves,7,5.73,40.11,8,2,0.4,No,No,
2019-08-26,COVID Self Tests,0,4.8,0.0,3,3,0.7,No,No,
2019-08-26,Pharmacy COVID Test Service,0,15.11,0.0,3,3,0.7,No,No,
2019-09-02,Adult Productive Cough Syrup,14,6.56,91.84,16,5,0.8,No,No,
2019-09-02,Adult Dry Cough Syrup,9,7.4,66.6,15,8,0.5,No,No,
2019-09-02,Children's Productive Cough Syrup,9,6.0,54.0,11,3,1.0,No,No,
2019-09-02,Children's Dry Cough Syrup,10,6.34,63.4,10,1,1.5,No,No,
2019-09-02,Cough Lozenges,20,3.18,63.6,24,7,1.0,No,No,
2019-09-02,Antibiotic Prescriptions,10,8.88,88.8,10,0,1.2,No,No,
2019-09-02,Vitamins & Supplements,17,11.71,199.07,18,1,0,No,No,
2019-09-02,Simple Masks,11,0.65,7.15,14,3,0.3,No,No,
2019-09-02,KN95/FFP2 Masks,7,1.32,9.24,10,3,0.9,No,No,
2019-09-02,Antiseptic / Alcohol,7,4.11,28.77,10,4,0.7,No,No,
2019-09-02,Hand Gloves,5,5.28,26.4,8,3,0,No,No,
2019-09-02,COVID Self Tests,0,4.88,0.0,3,3,0.9,No,No,
2019-09-02,Pharmacy COVID Test Service,0,14.59,0.0,3,3,0.2,No,No,
2019-09-09,Adult Productive Cough Syrup,14,6.59,92.26,19,6,1.6,No,No,
2019-09-09,Adult Dry Cough Syrup,9,7.37,66.33,13,5,1.0,No,No,
2019-09-09,Children's Productive Cough Syrup,10,5.85,58.5,15,6,0.6,No,No,
2019-09-09,Children's Dry Cough Syrup,9,6.15,55.35,12,3,0.4,No,No,
2019-09-09,Cough Lozenges,24,3.21,77.04,33,11,0.4,No,No,
2019-09-09,Antibiotic Prescriptions,13,8.5,110.5,18,6,0.5,No,No,
2019-09-09,Vitamins & Supplements,13,11.18,145.34,17,6,1.4,No,No,
2019-09-09,Simple Masks,9,0.68,6.12,13,4,0.7,No,No,
2019-09-09,KN95/FFP2 Masks,5,1.37,6.85,7,2,0.2,No,No,
2019-09-09,Antiseptic / Alcohol,9,4.04,36.36,10,2,0.6,No,No,
2019-09-09,Hand Gloves,4,5.35,21.4,5,2,0.5,No,No,
2019-09-09,COVID Self Tests,0,4.91,0.0,3,3,1.6,No,No,
2019-09-09,Pharmacy COVID Test Service,0,14.67,0.0,3,3,0.4,No,No,
2019-09-16,Adult Productive Cough Syrup,17,6.88,116.96,27,13,1.9,No,No,
2019-09-16,Adult Dry Cough Syrup,11,7.23,79.53,14,5,0,No,No,
2019-09-16,Children's Productive Cough Syrup,12,6.1,73.2,17,7,1.8,No,No,
2019-09-16,Children's Dry Cough Syrup,6,6.21,37.26,7,2,1.3,No,No,
2019-09-16,Cough Lozenges,24,3.23,77.52,37,19,0.4,No,No,
2019-09-16,Antibiotic Prescriptions,12,8.18,98.16,17,7,0.2,No,No,
2019-09-16,Vitamins & Supplements,20,11.3,226.0,26,7,1.7,No,No,
2019-09-16,Simple Masks,9,0.67,6.03,11,2,0.4,No,No,
2019-09-16,KN95/FFP2 Masks,8,1.33,10.64,9,3,0.6,No,No,
2019-09-16,Antiseptic / Alcohol,8,4.32,34.56,12,4,0,No,No,
2019-09-16,Hand Gloves,5,5.55,27.75,8,4,0.4,No,No,
2019-09-16,COVID Self Tests,1,4.67,4.67,3,3,0.4,Yes,No,COVID-related demand spike
2019-09-16,Pharmacy COVID Test Service,1,15.08,15.08,3,2,0.8,Yes,No,
2019-09-23,Adult Productive Cough Syrup,18,6.89,124.02,19,2,0.1,No,No,
2019-09-23,Adult Dry Cough Syrup,14,6.85,95.9,16,4,1.0,No,No,
2019-09-23,Children's Productive Cough Syrup,11,5.69,62.59,13,4,0.2,No,No,
2019-09-23,Children's Dry Cough Syrup,6,6.47,38.82,7,1,1.1,No,No,
2019-09-23,Cough Lozenges,28,3.26,91.28,40,13,1.2,No,No,
2019-09-23,Antibiotic Prescriptions,17,8.86,150.62,25,8,0.2,No,No,
2019-09-23,Vitamins & Supplements,20,11.61,232.2,33,19,1.3,No,No,
2019-09-23,Simple Masks,10,0.65,6.5,14,4,0.1,No,No,
2019-09-23,KN95/FFP2 Masks,9,1.37,12.33,11,4,0,No,No,
2019-09-23,Antiseptic / Alcohol,6,4.04,24.24,7,2,0.3,No,No,
2019-09-23,Hand Gloves,6,5.38,32.28,8,2,0.6,No,No,
2019-09-23,COVID Self Tests,1,4.73,4.73,3,2,0.8,Yes,No,COVID-related demand spike
2019-09-23,Pharmacy COVID Test Service,1,14.57,14.57,3,2,0,Yes,No,
2019-09-30,Adult Productive Cough Syrup,17,6.96,118.32,20,5,0.9,No,No,
2019-09-30,Adult Dry Cough Syrup,16,7.38,118.08,21,5,0.1,No,No,
2019-09-30,Children's Productive Cough Syrup,10,5.8,58.0,14,5,1.3,No,No,
2019-09-30,Children's Dry Cough Syrup,11,5.97,65.67,13,3,0.5,No,No,
2019-09-30,Cough Lozenges,25,3.09,77.25,27,2,0.6,No,No,
2019-09-30,Antibiotic Prescriptions,9,8.9,80.1,11,2,1.0,No,No,
2019-09-30,Vitamins & Supplements,14,11.6,162.4,22,9,1.6,No,No,
2019-09-30,Simple Masks,11,0.64,7.04,15,5,1.1,No,No,
2019-09-30,KN95/FFP2 Masks,5,1.33,6.65,7,2,1.6,No,No,
2019-09-30,Antiseptic / Alcohol,12,4.12,49.44,17,7,0.6,No,No,
2019-09-30,Hand Gloves,5,5.73,28.65,7,2,0.7,No,No,
2019-09-30,COVID Self Tests,0,4.74,0.0,3,3,0.4,No,No,
2019-09-30,Pharmacy COVID Test Service,0,15.48,0.0,3,3,1.6,No,No,
2019-10-07,Adult Productive Cough Syrup,18,7.07,127.26,24,8,0.8,No,No,
2019-10-07,Adult Dry Cough Syrup,10,6.84,68.4,11,1,0.5,No,No,
2019-10-07,Children's Productive Cough Syrup,11,5.74,63.14,17,8,0.9,No,No,
2019-10-07,Children's Dry Cough Syrup,11,6.34,69.74,12,2,0.2,No,No,
2019-10-07,Cough Lozenges,12,3.27,39.24,18,7,1.4,No,No,
2019-10-07,Antibiotic Prescriptions,8,8.21,65.68,12,5,0,No,No,
2019-10-07,Vitamins & Supplements,22,11.66,256.52,26,5,0.5,No,No,
2019-10-07,Simple Masks,10,0.63,6.3,16,9,0.5,No,No,
2019-10-07,KN95/FFP2 Masks,6,1.39,8.34,10,5,1.4,No,No,
2019-10-07,Antiseptic / Alcohol,10,4.33,43.3,13,5,0.4,No,No,
2019-10-07,Hand Gloves,6,5.53,33.18,8,3,0,No,No,
2019-10-07,COVID Self Tests,0,4.9,0.0,3,3,0.9,No,No,
2019-10-07,Pharmacy COVID Test Service,0,15.25,0.0,3,3,0.7,No,No,
2019-10-14,Adult Productive Cough Syrup,22,6.94,152.68,30,12,1.7,No,No,
2019-10-14,Adult Dry Cough Syrup,17,6.87,116.79,21,8,0.4,No,No,
2019-10-14,Children's Productive Cough Syrup,10,6.02,60.2,15,5,0.4,No,No,
2019-10-14,Children's Dry Cough Syrup,9,6.26,56.34,11,3,1.0,No,No,
2019-10-14,Cough Lozenges,22,3.13,68.86,30,13,0.7,No,No,
2019-10-14,Antibiotic Prescriptions,11,8.85,97.35,17,8,1.1,No,No,
2019-10-14,Vitamins & Supplements,22,11.25,247.5,27,8,1.4,No,No,
2019-10-14,Simple Masks,11,0.68,7.48,17,6,0,No,No,
2019-10-14,KN95/FFP2 Masks,4,1.36,5.44,6,3,1.0,No,No,
2019-10-14,Antiseptic / Alcohol,7,4.34,30.38,11,5,1.0,No,No,
2019-10-14,Hand Gloves,6,5.39,32.34,7,2,0.7,No,No,
2019-10-14,COVID Self Tests,0,4.68,0.0,3,3,0.7,No,No,
2019-10-14,Pharmacy COVID Test Service,0,15.28,0.0,3,3,1.1,No,No,
2019-10-21,Adult Productive Cough Syrup,12,7.13,85.56,18,8,0.7,No,No,
2019-10-21,Adult Dry Cough Syrup,16,6.97,111.52,19,3,0.2,No,No,
2019-10-21,Children's Productive Cough Syrup,10,6.18,61.8,15,6,1.2,No,No,
2019-10-21,Children's Dry Cough Syrup,11,6.39,70.29,12,3,1.3,No,No,
2019-10-21,Cough Lozenges,15,3.28,49.2,17,3,1.1,No,No,
2019-10-21,Antibiotic Prescriptions,13,8.71,113.23,20,9,0.6,No,No,
2019-10-21,Vitamins & Supplements,21,11.25,236.25,26,7,0.7,No,No,
2019-10-21,Simple Masks,10,0.64,6.4,11,2,0.6,No,Yes,
2019-10-21,KN95/FFP2 Masks,8,1.38,11.04,13,7,0,No,No,
2019-10-21,Antiseptic / Alcohol,9,4.33,38.97,13,4,1.4,No,No,
2019-10-21,Hand Gloves,5,5.68,28.4,7,3,0.6,No,No,
2019-10-21,COVID Self Tests,0,4.83,0.0,3,3,0.7,No,No,
2019-10-21,Pharmacy COVID Test Service,1,15.58,15.58,3,2,0.4,Yes,No,
2019-10-28,Adult Productive Cough Syrup,25,6.84,171.0,37,13,1.0,No,No,
2019-10-28,Adult Dry Cough Syrup,13,6.94,90.22,17,5,1.0,No,No,
2019-10-28,Children's Productive Cough Syrup,12,6.07,72.84,17,7,1.8,No,No,
2019-10-28,Children's Dry Cough Syrup,11,6.3,69.3,15,6,0,No,No,
2019-10-28,Cough Lozenges,24,3.3,79.2,28,7,0.1,No,No,
2019-10-28,Antibiotic Prescriptions,9,8.22,73.98,15,8,1.2,No,No,
2019-10-28,Vitamins & Supplements,18,11.79,212.22,29,14,0.5,No,No,
2019-10-28,Simple Masks,10,0.66,6.6,12,3,1.8,No,No,
2019-10-28,KN95/FFP2 Masks,5,1.38,6.9,5,0,1.0,No,No,
2019-10-28,Antiseptic / Alcohol,6,4.31,25.86,9,3,0.2,No,No,
2019-10-28,Hand Gloves,6,5.31,31.86,9,4,0.6,No,No,
2019-10-28,COVID Self Tests,0,4.93,0.0,3,3,1.6,No,No,
2019-10-28,Pharmacy COVID Test Service,0,14.62,0.0,3,3,0.7,No,No,
2019-11-04,Adult Productive Cough Syrup,25,6.78,169.5,31,9,0.5,No,No,
2019-11-04,Adult Dry Cough Syrup,14,6.83,95.62,15,2,0.6,No,No,
2019-11-04,Children's Productive Cough Syrup,15,5.9,88.5,17,5,1.1,No,No,
2019-11-04,Children's Dry Cough Syrup,12,6.33,75.96,16,5,0.8,No,No,
2019-11-04,Cough Lozenges,36,3.18,114.48,50,20,0.1,No,No,
2019-11-04,Antibiotic Prescriptions,13,8.34,108.42,18,7,1.1,No,No,
2019-11-04,Vitamins & Supplements,22,11.06,243.32,26,7,0.3,No,No,
2019-11-04,Simple Masks,10,0.63,6.3,14,6,0.1,No,No,
2019-11-04,KN95/FFP2 Masks,6,1.41,8.46,10,4,1.2,No,No,
2019-11-04,Antiseptic / Alcohol,7,4.22,29.54,11,5,1.6,No,No,
2019-11-04,Hand Gloves,9,5.41,48.69,12,5,0.6,No,No,
2019-11-04,COVID Self Tests,0,4.93,0.0,3,4,0,No,No,
2019-11-04,Pharmacy COVID Test Service,0,14.5,0.0,3,3,0.7,No,No,
2019-11-11,Adult Productive Cough Syrup,26,7.13,185.38,27,3,0.3,No,No,
2019-11-11,Adult Dry Cough Syrup,19,7.39,140.41,31,16,1.1,No,No,
2019-11-11,Children's Productive Cough Syrup,11,5.72,62.92,17,8,0,No,No,
2019-11-11,Children's Dry Cough Syrup,14,6.49,90.86,23,13,1.6,No,No,
2019-11-11,Cough Lozenges,22,3.35,73.7,33,15,0.6,No,No,
2019-11-11,Antibiotic Prescriptions,15,8.89,133.35,24,13,1.2,No,No,
2019-11-11,Vitamins & Supplements,21,11.58,243.18,28,8,0.9,No,No,
2019-11-11,Simple Masks,12,0.66,7.92,17,6,0.9,No,No,
2019-11-11,KN95/FFP2 Masks,7,1.36,9.52,8,1,0.5,No,No,
2019-11-11,Antiseptic / Alcohol,7,4.37,30.59,11,4,0.2,No,No,
2019-11-11,Hand Gloves,5,5.31,26.55,5,1,0.6,No,No,
2019-11-11,COVID Self Tests,0,4.74,0.0,3,3,0.4,No,No,
2019-11-11,Pharmacy COVID Test Service,0,15.68,0.0,3,3,1.4,No,No,
2019-11-18,Adult Productive Cough Syrup,30,7.0,210.0,49,26,1.2,No,No,
2019-11-18,Adult Dry Cough Syrup,15,7.36,110.4,19,5,0.2,No,No,
2019-11-18,Children's Productive Cough Syrup,11,5.86,64.46,17,7,0.6,No,No,
2019-11-18,Children's Dry Cough Syrup,13,6.09,79.17,21,11,1.4,No,No,
2019-11-18,Cough Lozenges,29,3.34,96.86,37,15,0,No,No,
2019-11-18,Antibiotic Prescriptions,16,8.65,138.4,21,6,0.8,No,No,
2019-11-18,Vitamins & Supplements,34,11.52,391.68,52,21,0.4,No,No,
2019-11-18,Simple Masks,11,0.66,7.26,17,8,0.5,No,No,
2019-11-18,KN95/FFP2 Masks,8,1.33,10.64,10,3,1.0,No,No,
2019-11-18,Antiseptic / Alcohol,6,4.17,25.02,7,2,1.8,No,No,
2019-11-18,Hand Gloves,6,5.65,33.9,8,3,1.2,No,No,
2019-11-18,COVID Self Tests,1,4.9,4.9,3,2,1.1,Yes,No,COVID-related demand spike
2019-11-18,Pharmacy COVID Test Service,0,15.68,0.0,3,3,1.3,No,No,
2019-11-25,Adult Productive Cough Syrup,18,6.67,120.06,26,11,1.4,No,No,
2019-11-25,Adult Dry Cough Syrup,20,6.95,139.0,27,10,0.6,No,No,
2019-11-25,Children's Productive Cough Syrup,12,6.18,74.16,19,9,0.5,No,No,
2019-11-25,Children's Dry Cough Syrup,12,6.31,75.72,15,4,0,No,No,
2019-11-25,Cough Lozenges,36,3.36,120.96,38,6,0.6,No,No,
2019-11-25,Antibiotic Prescriptions,13,8.65,112.45,15,4,1.6,No,No,
2019-11-25,Vitamins & Supplements,31,11.75,364.25,35,10,0.4,No,No,
2019-11-25,Simple Masks,10,0.66,6.6,11,2,1.9,No,No,
2019-11-25,KN95/FFP2 Masks,6,1.31,7.86,6,1,0,No,No,
2019-11-25,Antiseptic / Alcohol,6,4.38,26.28,10,6,0.6,No,No,
2019-11-25,Hand Gloves,4,5.36,21.44,5,2,0.5,No,No,
2019-11-25,COVID Self Tests,0,4.73,0.0,3,3,0,No,No,
2019-11-25,Pharmacy COVID Test Service,0,14.83,0.0,3,3,0.3,No,No,
2019-12-02,Adult Productive Cough Syrup,19,6.59,125.21,27,9,1.2,No,No,
2019-12-02,Adult Dry Cough Syrup,20,7.14,142.8,29,13,0.2,No,No,
2019-12-02,Children's Productive Cough Syrup,17,5.93,100.81,21,5,0.7,No,No,
2019-12-02,Children's Dry Cough Syrup,13,6.02,78.26,15,2,0,No,No,
2019-12-02,Cough Lozenges,39,3.28,127.92,49,14,0.1,No,No,
2019-12-02,Antibiotic Prescriptions,15,8.75,131.25,22,10,0,No,No,
2019-12-02,Vitamins & Supplements,19,11.19,212.61,24,9,0.6,No,No,
2019-12-02,Simple Masks,11,0.63,6.93,16,6,1.4,No,No,
2019-12-02,KN95/FFP2 Masks,5,1.31,6.55,5,0,1.3,No,Yes,
2019-12-02,Antiseptic / Alcohol,7,4.1,28.7,10,4,0.1,No,No,
2019-12-02,Hand Gloves,8,5.5,44.0,12,6,0.8,No,No,
2019-12-02,COVID Self Tests,0,4.96,0.0,3,3,0,No,No,
2019-12-02,Pharmacy COVID Test Service,1,15.29,15.29,3,2,0.2,Yes,Yes,
2019-12-09,Adult Productive Cough Syrup,19,6.63,125.97,24,7,0.8,No,No,
2019-12-09,Adult Dry Cough Syrup,17,7.28,123.76,23,6,0.3,No,No,
2019-12-09,Children's Productive Cough Syrup,12,6.13,73.56,16,6,0.1,No,No,
2019-12-09,Children's Dry Cough Syrup,16,6.1,97.6,20,5,2.0,No,No,
2019-12-09,Cough Lozenges,31,3.18,98.58,38,13,0.7,No,No,
2019-12-09,Antibiotic Prescriptions,15,8.76,131.4,22,9,0.6,No,No,
2019-12-09,Vitamins & Supplements,15,11.84,177.6,20,8,0.6,No,No,
2019-12-09,Simple Masks,9,0.65,5.85,12,3,1.4,No,No,
2019-12-09,KN95/FFP2 Masks,7,1.42,9.94,7,0,0,No,No,
2019-12-09,Antiseptic / Alcohol,8,4.08,32.64,9,2,0.8,No,No,
2019-12-09,Hand Gloves,3,5.33,15.99,4,1,1.4,No,No,
2019-12-09,COVID Self Tests,1,4.82,4.82,3,2,0.5,Yes,No,COVID-related demand spike
2019-12-09,Pharmacy COVID Test Service,0,15.16,0.0,3,3,0,No,No,
2019-12-16,Adult Productive Cough Syrup,28,7.09,198.52,32,7,1.2,No,No,
2019-12-16,Adult Dry Cough Syrup,18,7.04,126.72,23,8,0.8,No,No,
2019-12-16,Children's Productive Cough Syrup,10,5.71,57.1,11,1,1.0,No,No,
2019-12-16,Children's Dry Cough Syrup,8,6.41,51.28,11,4,1.1,No,No,
2019-12-16,Cough Lozenges,34,3.2,108.8,49,21,1.3,No,No,
2019-12-16,Antibiotic Prescriptions,25,8.53,213.25,30,7,0,Yes,No,
2019-12-16,Vitamins & Supplements,19,11.09,210.71,28,13,0.3,No,No,
2019-12-16,Simple Masks,7,0.65,4.55,8,2,1.3,No,Yes,
2019-12-16,KN95/FFP2 Masks,8,1.39,11.12,13,6,0.9,No,No,
2019-12-16,Antiseptic / Alcohol,8,4.04,32.32,10,4,1.3,No,No,
2019-12-16,Hand Gloves,6,5.65,33.9,8,3,0.9,No,No,
2019-12-16,COVID Self Tests,0,4.89,0.0,3,3,0.1,No,No,
2019-12-16,Pharmacy COVID Test Service,0,14.54,0.0,3,3,0.8,No,No,
2019-12-23,Adult Productive Cough Syrup,25,7.07,176.75,40,17,0.4,No,No,
2019-12-23,Adult Dry Cough Syrup,16,7.27,116.32,17,1,0,No,No,
2019-12-23,Children's Productive Cough Syrup,14,5.86,82.04,16,5,0.5,No,No,
2019-12-23,Children's Dry Cough Syrup,16,6.13,98.08,24,12,1.0,No,No,
2019-12-23,Cough Lozenges,36,3.25,117.0,40,8,1.2,No,No,
2019-12-23,Antibiotic Prescriptions,15,8.3,124.5,21,7,1.7,No,No,
2019-12-23,Vitamins & Supplements,30,11.86,355.8,40,10,0.9,No,No,
2019-12-23,Simple Masks,11,0.64,7.04,11,1,1.3,No,Yes,
2019-12-23,KN95/FFP2 Masks,3,1.4,4.2,4,1,0,No,No,
2019-12-23,Antiseptic / Alcohol,8,4.03,32.24,11,4,0.2,No,No,
2019-12-23,Hand Gloves,4,5.59,22.36,4,0,0.2,No,No,
